Date,Length,Weight,Place,Method,Killed,Sex,River,Species,Name,Year,Month,Week,Weekday
2017-10-24,64,2.6,Upper,Spin,TRUE,NA,Karup,Seatrout,Frederikke Olesen,2017,10,43,Tuesday
2017-10-24,73,3.7,Middle,Spin,TRUE,NA,Karup,Seatrout,Fru Vivian Lund,2017,10,43,Tuesday
2017-10-25,62,NA,Middle,Fly,FALSE,NA,Karup,Seatrout,Sørine Schmidt,2017,10,43,Wednesday
2017-10-26,53,1.7,Middle,Spin,TRUE,NA,Karup,Seatrout,Fru Maiken Østergaard,2017,10,43,Thursday
2017-10-27,63,2.5,Upper,Spin,TRUE,NA,Karup,Seatrout,Fru Vivian Lund,2017,10,43,Friday
2017-10-27,56,NA,Upper,Spin,FALSE,NA,Karup,Seatrout,Olfert Karlsen,2017,10,43,Friday
2017-10-28,55,NA,Upper,Spin,FALSE,NA,Karup,Seatrout,Tommy Toft,2017,10,43,Saturday
2017-10-28,60,NA,Middle,Spin,FALSE,NA,Karup,Seatrout,Tommy Toft,2017,10,43,Saturday
2017-10-28,45,NA,Lower,Spin,FALSE,NA,Karup,Seatrout,Stefan Larsen-Dahl,2017,10,43,Saturday
2017-10-28,47,1.1,Lower,Spin,TRUE,NA,Karup,Seatrout,Stephan Poulsen-Møller,2017,10,43,Saturday
2017-10-28,57,1.9,Lower,Fly,TRUE,NA,Karup,Seatrout,Fru Maiken Østergaard,2017,10,43,Saturday
2017-10-28,50,1.3,Lower,Worm,TRUE,NA,Karup,Seatrout,Prof. Ron Mortensen,2017,10,43,Saturday
2017-10-29,52,NA,Upper,Spin,FALSE,NA,Karup,Seatrout,Tommy Toft,2017,10,43,Sunday
2017-10-29,61,2.6,Middle,Spin,TRUE,NA,Karup,Seatrout,Anne Jeppesen,2017,10,43,Sunday
2017-10-29,43,1,Lower,Fly,TRUE,NA,Karup,Seatrout,Louise Lassen,2017,10,43,Sunday
2017-10-29,65,NA,Middle,Spin,FALSE,NA,Karup,Seatrout,Dr. Ron Ravn,2017,10,43,Sunday
2017-10-30,53,1.6,Upper,Spin,TRUE,NA,Karup,Seatrout,Vivian Kristensen,2017,10,44,Monday
2017-10-30,55,NA,Lower,Fly,FALSE,NA,Karup,Seatrout,Stefan Larsen-Dahl,2017,10,44,Monday
2017-10-30,60,NA,Lower,Fly,FALSE,NA,Karup,Seatrout,Stefan Larsen-Dahl,2017,10,44,Monday
2017-10-30,65,NA,Upper,Spin,FALSE,NA,Karup,Seatrout,Tina Christiansen,2017,10,44,Monday
2017-10-30,50,1.3,Lower,Spin,TRUE,NA,Karup,Seatrout,Paw Skov,2017,10,44,Monday
2017-10-31,62,2.2,Middle,Spin,TRUE,NA,Karup,Seatrout,Jacobine Karlsen,2017,10,44,Tuesday
2017-10-31,45,NA,Lower,Fly,FALSE,NA,Karup,Seatrout,Trine Kjeldsen,2017,10,44,Tuesday
2017-10-31,62,2.3,Middle,Spin,TRUE,NA,Karup,Seatrout,Dr. Gitte Mathiasen,2017,10,44,Tuesday
2017-10-31,58,2,Middle,Fly,TRUE,NA,Karup,Seatrout,Jim Thygesen,2017,10,44,Tuesday
2017-10-31,53,NA,Upper,Spin,FALSE,NA,Karup,Seatrout,Univ.Prof. Stina Lind,2017,10,44,Tuesday
2017-10-31,63,NA,Upper,Spin,FALSE,NA,Karup,Seatrout,Univ.Prof. Stina Lind,2017,10,44,Tuesday
2017-10-31,56,2.03,Middle,Spin,TRUE,NA,Karup,Seatrout,Dr. Jasmin Holm,2017,10,44,Tuesday
2018-03-01,51,1.4,Lower,Worm,TRUE,NA,Karup,Seatrout,Dr. Johannes Olesen,2018,3,9,Thursday
2018-03-01,42,NA,Lower,Worm,FALSE,NA,Karup,Seatrout,Dr. Johannes Olesen,2018,3,9,Thursday
2018-03-01,74,NA,Lower,Worm,FALSE,NA,Karup,Seatrout,Dr. Johannes Olesen,2018,3,9,Thursday
2018-03-01,59,2,Lower,Worm,TRUE,NA,Karup,Seatrout,Hr Rolf Olsen,2018,3,9,Thursday
2018-03-01,60,NA,Lower,Fly,FALSE,NA,Karup,Seatrout,Lena Mortensen,2018,3,9,Thursday
2018-03-04,60,NA,Upper,Fly,FALSE,NA,Karup,Seatrout,Dr. Tammy Andresen,2018,3,9,Sunday
2018-03-04,87,NA,Upper,Fly,FALSE,NA,Karup,Seatrout,Dr. Tammy Andresen,2018,3,9,Sunday
2018-03-06,53,NA,Lower,Fly,FALSE,NA,Karup,Seatrout,Univ.Prof. Esben Rasmussen,2018,3,10,Tuesday
2018-03-09,60,NA,Lower,Fly,FALSE,NA,Karup,Seatrout,Hjalte Andresen,2018,3,10,Friday
